,datetime,year,month,day_of_week,buy_hour,place,total_items,total,angbutter,plain_bread,jam,americano,croissant,caffe_latte,tiramisu_croissant,cacao_deep,pain_au_chocolat,almond_croissant,croque_monsieur,mad_garlic,milk_tea,getau_chocolat,pandoro,cheese_cake
1148,2019-12-08 11:02:00,2019,December,Sun,11:00:00,신사우동,4,17300.0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1149,2019-12-08 11:11:00,2019,December,Sun,11:00:00,후평 2동,4,27600.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,2019-12-08 11:22:00,2019,December,Sun,11:00:00,신사우동,3,20500.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1151,2019-12-08 11:50:00,2019,December,Sun,12:00:00,후평 2동,4,18000.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1152,2019-12-08 12:11:00,2019,December,Sun,12:00:00,효자 2동,3,15300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1153,2019-12-08 12:22:00,2019,December,Sun,12:00:00,석사동,3,15300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1154,2019-12-08 12:33:00,2019,December,Sun,13:00:00,후평 2동,4,23000.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1155,2019-12-08 12:41:00,2019,December,Sun,13:00:00,후평 1동,5,22600.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1156,2019-12-08 12:49:00,2019,December,Sun,13:00:00,동면,7,30600.0,2,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0
1157,2019-12-08 12:52:00,2019,December,Sun,13:00:00,후평 3동,5,20300.0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1158,2019-12-08 13:02:00,2019,December,Sun,13:00:00,효자 2동,5,25400.0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1159,2019-12-08 13:12:00,2019,December,Sun,13:00:00,석사동,3,15800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1160,2019-12-08 13:22:00,2019,December,Sun,13:00:00,석사동,3,15800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1161,2019-12-08 13:44:00,2019,December,Sun,14:00:00,후평 2동,6,28100.0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
1162,2019-12-08 13:57:00,2019,December,Sun,14:00:00,동면,2,17000.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1163,2019-12-08 13:57:00,2019,December,Sun,14:00:00,효자 3동,4,18300.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1164,2019-12-08 14:06:00,2019,December,Sun,14:00:00,동면,3,16100.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1165,2019-12-08 14:08:00,2019,December,Sun,14:00:00,효자 3동,3,19800.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1166,2019-12-08 14:57:00,2019,December,Sun,15:00:00,퇴계동,6,25100.0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1167,2019-12-08 11:03:00,2019,December,Sun,11:00:00,석사동,3,17100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1168,2019-12-09 11:31:00,2019,December,Mon,12:00:00,효자 2동,3,14800.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1169,2019-12-09 12:09:00,2019,December,Mon,12:00:00,동면,8,33100.0,2,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0
1170,2019-12-09 13:22:00,2019,December,Mon,13:00:00,후평 2동,3,15300.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1171,2019-12-09 13:35:00,2019,December,Mon,14:00:00,퇴계동,3,29800.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1172,2019-12-09 13:54:00,2019,December,Mon,14:00:00,동면,2,15800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1173,2019-12-09 14:19:00,2019,December,Mon,14:00:00,석사동,3,16600.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1174,2019-12-09 17:01:00,2019,December,Mon,17:00:00,석사동,3,17100.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1175,2019-12-11 11:26:00,2019,December,Wed,11:00:00,강남동,3,15300.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1176,2019-12-11 11:36:00,2019,December,Wed,12:00:00,석사동,3,15000.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1177,2019-12-11 11:36:00,2019,December,Wed,12:00:00,석사동,4,22000.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1178,2019-12-11 11:37:00,2019,December,Wed,12:00:00,동면,4,18800.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1179,2019-12-11 12:02:00,2019,December,Wed,12:00:00,후평 3동,3,14000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1180,2019-12-11 12:09:00,2019,December,Wed,12:00:00,후평 2동,4,21500.0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1181,2019-12-11 13:32:00,2019,December,Wed,14:00:00,동면,4,21500.0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1182,2019-12-11 14:08:00,2019,December,Wed,14:00:00,동면,4,17300.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1183,2019-12-11 14:26:00,2019,December,Wed,14:00:00,소양동,6,32000.0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0
1184,2019-12-11 15:05:00,2019,December,Wed,15:00:00,후평 3동,4,14500.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1185,2019-12-11 15:07:00,2019,December,Wed,15:00:00,후평 3동,3,14300.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1186,2019-12-12 11:15:00,2019,December,Thur,11:00:00,후평 1동,6,29200.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1187,2019-12-12 11:27:00,2019,December,Thur,11:00:00,효자 3동,3,14800.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1188,2019-12-12 11:48:00,2019,December,Thur,12:00:00,신사우동,4,22300.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1189,2019-12-12 12:50:00,2019,December,Thur,13:00:00,근화동,5,20600.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,2019-12-12 12:57:00,2019,December,Thur,13:00:00,동면,4,23300.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1191,2019-12-12 13:41:00,2019,December,Thur,14:00:00,석사동,3,17400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,2019-12-12 14:09:00,2019,December,Thur,14:00:00,근화동,3,16300.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1193,2019-12-12 14:34:00,2019,December,Thur,15:00:00,효자 2동,4,16300.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1194,2019-12-12 14:52:00,2019,December,Thur,15:00:00,동면,4,19500.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1195,2019-12-12 17:22:00,2019,December,Thur,17:00:00,동면,4,21800.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1196,2019-12-13 11:27:00,2019,December,Fri,11:00:00,석사동,4,21100.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1197,2019-12-13 11:45:00,2019,December,Fri,12:00:00,효자 2동,3,16400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,2019-12-13 12:40:00,2019,December,Fri,13:00:00,동면,5,22800.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1199,2019-12-13 14:21:00,2019,December,Fri,14:00:00,동면,3,14800.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1200,2019-12-13 15:53:00,2019,December,Fri,16:00:00,석사동,4,16800.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1201,2019-12-13 16:48:00,2019,December,Fri,17:00:00,후평 2동,4,14000.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1202,2019-12-14 11:51:00,2019,December,Sat,12:00:00,퇴계동,8,40500.0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1203,2019-12-14 11:59:00,2019,December,Sat,12:00:00,효자 2동,4,17300.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1204,2019-12-14 12:19:00,2019,December,Sat,12:00:00,후평 2동,5,23800.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1205,2019-12-14 12:41:00,2019,December,Sat,13:00:00,동면,4,18300.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1206,2019-12-14 12:51:00,2019,December,Sat,13:00:00,동면,3,19300.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1207,2019-12-14 13:14:00,2019,December,Sat,13:00:00,동면,3,15800.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1208,2019-12-14 14:15:00,2019,December,Sat,14:00:00,석사동,3,16800.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1209,2019-12-15 12:14:00,2019,December,Sun,12:00:00,효자 2동,3,19300.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1210,2019-12-15 12:14:00,2019,December,Sun,12:00:00,효자 1동,5,26000.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,2019-12-15 13:41:00,2019,December,Sun,14:00:00,동면,2,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1212,2019-12-15 13:43:00,2019,December,Sun,14:00:00,동면,3,14000.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1213,2019-12-15 14:06:00,2019,December,Sun,14:00:00,동면,10,45400.0,3,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0
1214,2019-12-15 14:46:00,2019,December,Sun,15:00:00,신사우동,3,21800.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1215,2019-12-15 15:16:00,2019,December,Sun,15:00:00,효자 3동,3,15300.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1216,2019-12-15 15:53:00,2019,December,Sun,16:00:00,석사동,3,17100.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1217,2019-12-16 11:12:00,2019,December,Mon,11:00:00,동면,3,15300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1218,2019-12-16 11:41:00,2019,December,Mon,12:00:00,조운동,3,18900.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,2019-12-16 12:07:00,2019,December,Mon,12:00:00,후평 2동,3,14100.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1220,2019-12-16 12:58:00,2019,December,Mon,13:00:00,효자 2동,2,14800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1221,2019-12-16 13:21:00,2019,December,Mon,13:00:00,동내면,2,16800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1222,2019-12-16 13:37:00,2019,December,Mon,14:00:00,후평 1동,3,14500.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1223,2019-12-16 14:26:00,2019,December,Mon,14:00:00,효자 3동,4,20300.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1224,2019-12-16 14:31:00,2019,December,Mon,15:00:00,근화동,4,23600.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1225,2019-12-16 14:32:00,2019,December,Mon,15:00:00,효자 2동,3,19500.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1226,2019-12-18 11:22:00,2019,December,Wed,11:00:00,석사동,8,52800.0,5,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1227,2019-12-18 12:39:00,2019,December,Wed,13:00:00,후평 3동,3,14000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228,2019-12-18 12:45:00,2019,December,Wed,13:00:00,동면,4,19600.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1229,2019-12-18 13:28:00,2019,December,Wed,13:00:00,동면,2,14100.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,2019-12-18 13:51:00,2019,December,Wed,14:00:00,동면,3,19600.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,2019-12-18 14:40:00,2019,December,Wed,15:00:00,효자 3동,3,15500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1232,2019-12-18 15:05:00,2019,December,Wed,15:00:00,후평 2동,4,19100.0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1233,2019-12-18 15:23:00,2019,December,Wed,15:00:00,효자 2동,10,51200.0,2,0,0,0,2,0,0,0,2,0,0,0,0,1,2,0
1234,2019-12-19 11:29:00,2019,December,Thur,11:00:00,동면,5,24800.0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0
1235,2019-12-19 11:45:00,2019,December,Thur,12:00:00,석사동,7,35300.0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0
1236,2019-12-19 12:16:00,2019,December,Thur,12:00:00,효자 2동,3,14300.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,2019-12-19 12:17:00,2019,December,Thur,12:00:00,동면,3,15800.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1238,2019-12-19 13:02:00,2019,December,Thur,13:00:00,후평 3동,2,15600.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,2019-12-19 13:04:00,2019,December,Thur,13:00:00,후평 3동,3,16400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2019-12-19 13:06:00,2019,December,Thur,13:00:00,동면,8,32500.0,0,1,1,0,2,0,1,0,2,0,0,0,1,0,0,0
1241,2019-12-19 13:21:00,2019,December,Thur,13:00:00,동면,4,14300.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1242,2019-12-19 13:53:00,2019,December,Thur,14:00:00,소양동,2,16600.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,2019-12-20 11:18:00,2019,December,Fri,11:00:00,석사동,2,16800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1244,2019-12-20 11:53:00,2019,December,Fri,12:00:00,퇴계동,3,16300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1245,2019-12-20 13:29:00,2019,December,Fri,13:00:00,강남동,4,21600.0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1246,2019-12-20 14:29:00,2019,December,Fri,14:00:00,근화동,3,19300.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1247,2019-12-20 15:37:00,2019,December,Fri,16:00:00,석사동,4,16800.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1248,2019-12-20 16:43:00,2019,December,Fri,17:00:00,석사동,6,31100.0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1249,2019-12-21 11:04:00,2019,December,Sat,11:00:00,후평 3동,3,15100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1250,2019-12-21 11:52:00,2019,December,Sat,12:00:00,효자 2동,2,14800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1251,2019-12-21 12:02:00,2019,December,Sat,12:00:00,후평 2동,2,19800.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1252,2019-12-21 12:17:00,2019,December,Sat,12:00:00,후평 1동,3,15300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1253,2019-12-21 12:24:00,2019,December,Sat,12:00:00,동면,5,25300.0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
1254,2019-12-21 13:29:00,2019,December,Sat,13:00:00,후평 2동,4,18500.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1255,2019-12-21 13:58:00,2019,December,Sat,14:00:00,퇴계동,4,20000.0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1256,2019-12-21 14:18:00,2019,December,Sat,14:00:00,효자 3동,3,15800.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1257,2019-12-21 14:28:00,2019,December,Sat,14:00:00,후평 1동,3,18500.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1258,2019-12-21 14:43:00,2019,December,Sat,15:00:00,효자 2동,6,30900.0,2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1259,2019-12-22 11:05:00,2019,December,Sun,11:00:00,후평 3동,2,14800.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1260,2019-12-22 11:33:00,2019,December,Sun,12:00:00,동면,10,46000.0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0
1261,2019-12-22 11:38:00,2019,December,Sun,12:00:00,동면,3,19300.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1262,2019-12-22 12:21:00,2019,December,Sun,12:00:00,석사동,4,19300.0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
1263,2019-12-22 13:54:00,2019,December,Sun,14:00:00,효자 2동,3,15300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1264,2019-12-22 14:03:00,2019,December,Sun,14:00:00,후평 2동,4,16000.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,2019-12-22 14:17:00,2019,December,Sun,14:00:00,석사동,2,20300.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,2019-12-22 14:35:00,2019,December,Sun,15:00:00,후평 1동,4,19300.0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1267,2019-12-22 14:45:00,2019,December,Sun,15:00:00,후평 1동,3,19000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1268,2019-12-22 15:10:00,2019,December,Sun,15:00:00,효자 2동,3,15000.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1269,2019-12-22 15:53:00,2019,December,Sun,16:00:00,효자 2동,4,19600.0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1270,2019-12-23 11:31:00,2019,December,Mon,12:00:00,석사동,5,26100.0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1271,2019-12-23 12:06:00,2019,December,Mon,12:00:00,후평 2동,5,23800.0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
1272,2019-12-23 13:05:00,2019,December,Mon,13:00:00,동면,4,25600.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1273,2019-12-23 13:37:00,2019,December,Mon,14:00:00,후평 2동,5,27300.0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
1274,2019-12-23 13:57:00,2019,December,Mon,14:00:00,신사우동,6,30300.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1275,2019-12-23 14:42:00,2019,December,Mon,15:00:00,퇴계동,3,19500.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1276,2019-12-23 15:03:00,2019,December,Mon,15:00:00,후평 1동,2,14000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,2019-12-24 11:13:00,2019,December,Tues,11:00:00,동면,3,15300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1278,2019-12-24 11:17:00,2019,December,Tues,11:00:00,조운동,3,21400.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,2019-12-24 13:14:00,2019,December,Tues,13:00:00,후평 1동,3,19300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1280,2019-12-25 11:29:00,2019,December,Wed,11:00:00,동면,4,24100.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1281,2019-12-25 11:55:00,2019,December,Wed,12:00:00,후평 1동,4,15300.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1282,2019-12-25 12:16:00,2019,December,Wed,12:00:00,소양동,3,14800.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1283,2019-12-25 14:47:00,2019,December,Wed,15:00:00,교동,3,20000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1284,2019-12-25 15:00:00,2019,December,Wed,15:00:00,후평 2동,4,18300.0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
1285,2019-12-25 17:14:00,2019,December,Wed,17:00:00,후평 2동,3,17000.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,2019-12-26 12:16:00,2019,December,Thur,12:00:00,효자 2동,3,20500.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1287,2019-12-26 12:18:00,2019,December,Thur,12:00:00,석사동,5,26600.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1288,2019-12-26 13:47:00,2019,December,Thur,14:00:00,후평 3동,3,14500.0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
1289,2019-12-26 14:06:00,2019,December,Thur,14:00:00,교동,3,15600.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1290,2019-12-26 15:18:00,2019,December,Thur,15:00:00,퇴계동,2,15300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1291,2019-12-27 11:39:00,2019,December,Fri,12:00:00,효자 3동,4,16300.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1292,2019-12-27 12:45:00,2019,December,Fri,13:00:00,조운동,2,15800.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1293,2019-12-27 12:49:00,2019,December,Fri,13:00:00,동면,3,15000.0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1294,2019-12-28 11:10:00,2019,December,Sat,11:00:00,소양동,3,16100.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1295,2019-12-28 11:48:00,2019,December,Sat,12:00:00,효자 3동,3,14800.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1296,2019-12-28 12:04:00,2019,December,Sat,12:00:00,후평 3동,4,17000.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1297,2019-12-28 12:09:00,2019,December,Sat,12:00:00,후평 3동,4,22300.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
1298,2019-12-28 12:35:00,2019,December,Sat,13:00:00,후평 1동,4,20900.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1299,2019-12-28 13:09:00,2019,December,Sat,13:00:00,후평 1동,7,35600.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,2019-12-28 13:12:00,2019,December,Sat,13:00:00,후평 2동,3,18800.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1301,2019-12-28 13:31:00,2019,December,Sat,14:00:00,교동,5,21500.0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
1302,2019-12-28 13:47:00,2019,December,Sat,14:00:00,동면,4,18800.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1303,2019-12-28 14:20:00,2019,December,Sat,14:00:00,석사동,4,22000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1304,2019-12-28 14:51:00,2019,December,Sat,15:00:00,퇴계동,4,17000.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1305,2019-12-28 14:55:00,2019,December,Sat,15:00:00,퇴계동,5,21500.0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0
1306,2019-12-28 14:58:00,2019,December,Sat,15:00:00,후평 2동,4,24300.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1307,2019-12-28 15:52:00,2019,December,Sat,16:00:00,후평 3동,3,19300.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1308,2019-12-28 16:18:00,2019,December,Sat,16:00:00,동면,11,53980.000000000015,3,2,0,0,3,0,2,2,0,0,0,0,0,0,0,0
1309,2019-12-28 16:38:00,2019,December,Sat,17:00:00,동면,4,21100.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1310,2019-12-29 11:16:00,2019,December,Sun,11:00:00,조운동,3,14000.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1311,2019-12-29 11:34:00,2019,December,Sun,12:00:00,교동,3,15300.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1312,2019-12-29 12:11:00,2019,December,Sun,12:00:00,동면,2,15300.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1313,2019-12-29 12:24:00,2019,December,Sun,12:00:00,후평 1동,5,23900.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,2019-12-29 12:39:00,2019,December,Sun,13:00:00,동면,3,14800.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1315,2019-12-29 12:52:00,2019,December,Sun,13:00:00,효자 3동,5,23800.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1316,2019-12-29 13:03:00,2019,December,Sun,13:00:00,효자 3동,3,19800.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1317,2019-12-29 13:34:00,2019,December,Sun,14:00:00,후평 3동,3,14800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1318,2019-12-29 13:43:00,2019,December,Sun,14:00:00,효자 1동,3,15800.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1319,2019-12-29 14:26:00,2019,December,Sun,14:00:00,동면,2,14800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1320,2019-12-29 14:32:00,2019,December,Sun,15:00:00,후평 3동,3,15000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1321,2019-12-29 14:39:00,2019,December,Sun,15:00:00,후평 2동,3,14000.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1322,2019-12-29 14:42:00,2019,December,Sun,15:00:00,동면,4,22800.0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1323,2019-12-29 16:02:00,2019,December,Sun,16:00:00,신사우동,3,25500.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1324,2019-12-30 11:27:00,2019,December,Mon,11:00:00,동면,3,19800.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1325,2019-12-30 11:44:00,2019,December,Mon,12:00:00,석사동,3,15300.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,2019-12-30 12:23:00,2019,December,Mon,12:00:00,석사동,11,53980.000000000015,6,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0
1327,2019-12-30 14:35:00,2019,December,Mon,15:00:00,신사우동,10,53900.0,3,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0
1328,2019-12-30 15:12:00,2019,December,Mon,15:00:00,효자 1동,3,16100.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1329,2019-12-30 15:22:00,2019,December,Mon,15:00:00,퇴계동,4,26100.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1330,2019-12-30 15:44:00,2019,December,Mon,16:00:00,조운동,1,15800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,2020-01-02 11:22:00,2020,January,Thur,11:00:00,석사동,4,15000.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1332,2020-01-02 11:23:00,2020,January,Thur,11:00:00,동면,3,20300.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
